url,title,location,date,ad_id,price_total,ad_text,size,progress_cons,clean_coords,area,price,p_int,a_int,price_m2,p2_int,mylocation
https://www.unegui.mn/adv/9286270_khotyn-tovd-suis-n-derged-offis-khudaldana/,"Хотын төвд суис-н дэргэд оффис 90,88мкв","УБ — Чингэлтэй, 5-р сургуулийн ойролцоо",Нийтэлсэн: 2025-06-15 13:45,9286270,472.58 сая ₮,"📸Хотын төвд ОФФИС ХУДАЛДАНА.
⚜️СУИС баруун талд САН АПАРТМЕНТ-д 90,88мкв оффис, үйлчилгээний талбайг яаралтай ХЯМД худалдана.
▪️5/3 давхарт, зүүн цонхтой,
▪️Дотроо устай,
〽️Мкв 5,2сая₮ (Гэрчилгээ бэлэн)",91 м²,Ашиглалтад орсон,47.9249879447153 106.911617628072,91.0,472.58,"(300.0, 500.0]","(50.0, 100.0]",5.193186813186813,"(5.0, 10.0]",5-р сургууль
https://www.unegui.mn/adv/9400365_sant-surguuliin-baruun-tald-udakhgui-ashiglaltad-orokh-offisiin-talbai-khudaldana/,Сант сургуулийн баруун талд оффисийн талбай 170м2,"УБ — Сүхбаатар, 5-р хороолол",Нийтэлсэн: 2025-06-15 10:03,9400365,"9 сая ₮
үнэ тохирно","Сант сургуулийн баруун талд удахгүй ашиглалтад орох оффисийн талбай худалдана
🔥 MEGA CENTRO - Танд тансаг орчин, таатай байршлыг санал болгож байна.🔥
Яагаад авах ёстой вэ?
🏙 ААА зэрэглэлийн бүс, СБД 2-р хороо Аса циркийн урд, “Сант” сургууль, ЕБ-ийн 31-р сургуулийн баруун тал, Нарны зам дагуу байрлалтай
🏗 Газар хөдлөлтийн 8 баллд тэсвэртэй инженерийн шийдэл
🌿 Айл бүрийн агаарын чанарыг сайжруулах цэвэршүүлэх систем
🔇 REYNAERS брэндийн гадна орчны дуу чимээ, тоос шороог бүрэн тусгаарлах шилэн фасад
Яарах ёстой шалтгаан:
✨ Цөөхөн үлдсэн
5-р давхрын 170 м² талбайтай, 3 тал руугаа буюу урагшаа, зүүн, баруун харсан цонх бүхий агаар сэлгэлт, үзэгдэх харагдац сайтай, үйлчилгээ болон оффисын зориулалттай талбай
Хэзээ ашиглалтад орох вэ:
📅 Ашиглалтанд орох хугацаа: 2025.08.01",170 м²,Ашиглалтад ороогүй,47.911254 106.901097,170.0,9.0,"(-inf, 15.0]","(100.0, 400.0]",9.0,"(5.0, 10.0]",Цирк
https://www.unegui.mn/adv/7718316_ikh-naiad-zuun-ondor-8davkhart-83m2-offis-talbai/,Их наяд зүүн өндөр 8давхарт 83м2 оффис талбай,"УБ — Хан-Уул, Хан-Уул, Хороо 15",Нийтэлсэн: 2025-06-13 10:45,7718316,9.5 сая ₮,"Их Наяд Зүүн Өндөр 16 давхар барилгын 8-р давхарт 83м2 оффисын талбай зарна.
🏷️Төлбөрийн нөхцөл: банкны зээл, бэлэн болон 20-30%-д бартер сонсоно
🏷️Олны танил болсон худалдаа үйлчилгээний салбарт та бүхнийг хамтран ажиллахыг санал болгож байна.",83 м²,Ашиглалтад орсон,47.900294 106.917729,83.0,9.5,"(-inf, 15.0]","(50.0, 100.0]",9.5,"(5.0, 10.0]",Зайсан хойно
https://www.unegui.mn/adv/8878965_khotyn-tovd-gem-castle-tosold-offisyn-talbai-khudaldana/,Хотын төвд gem castle төсөлд оффисын талбай,"УБ — Сүхбаатар, Сүхбаатар, Хороо 6",Нийтэлсэн: 2025-06-13 09:24,8878965,10 сая ₮,"Хотын төвд Метромалл дэлгүүрийн замын урд талд оффисын талбай худалдана.
- Талбайн сонголтуудтай
- Ашиглалтанд орсон
- Засгийн газрын яамдууд,Төрийн ордон, ТӨХК-ын оффисуудтай маш ойр
- Урагшаа болон зүүн харсан цонхнуудтай
Үнэ цэнэтэй байрлалд бизнессийн орчиндоо хөрөнгө оруулалт хийхийг таньд санал болгож байна.",55 м²,Ашиглалтад орсон,47.925535 106.917694,55.0,10.0,"(-inf, 15.0]","(50.0, 100.0]",10.0,"(5.0, 10.0]",МУИС
https://www.unegui.mn/adv/9436388_khoimort-ofiss-zarna/,Хоймор оффист 67 мкв оффис,"УБ — Сүхбаатар, Дөлгөөн нуур",Нийтэлсэн: 2025-06-11 17:39,9436388,262.9 сая ₮,Хотын төвд ойр 2-р давхарт баруун зам руу харсан 2 цонхтой сайхан оффиссоо зарна,67 м²,Ашиглалтад орсон,47.929336 106.913516,67.0,262.9,"(200.0, 300.0]","(50.0, 100.0]",3.923880597014925,"(2.0, 5.0]",Дөлгөөн нуур
https://www.unegui.mn/adv/9432660_khotyn-tovd-gerege-tower-t-261-85m2-offisyn-talbai/,Хотын төвд Gerege tower-т 261.85 m2 оффисын талбай,"УБ — Сүхбаатар, Сүхбаатар, Хороо 1",Нийтэлсэн: 2025-06-10 16:16,9432660,1.96 Тэрбум ₮,"Хотын төвд Gerege tower-т 261.85m2 оффисын талбай худалдана
м2 үнэ: 7,500,000
Нийт үнэ: 1,963,875,000
Талбайн хэмжээ: 261.85m2
Байршил: Хүүхдийн паркийн баруун талд
Давхар: 2 давхарт
Ашиглалтад орсон он: 2014 он
Төлбөрийн нөхцөл: Бэлэн, банк, бартер сонсоно
Давуу тал: : Хотын төвд, төв зам дагуу байрлалтай,
оффис, үйлчилгээний чиглэлээр ашиглах боломжтой
Өсөн нэмэгдэх үнэ цэнэ
Цаг хугацаа хэмнэлт
Бүрэн засвартай
Үйлдвэрлэл, оффис, үйлчилгээ, агуулах, бүх төрлөөр ашиглах боломжтой",261 м²,Ашиглалтад орсон,47.912432 106.921754,261.0,1960.0,"(1000.0, 5000.0]","(100.0, 400.0]",7.509578544061303,"(5.0, 10.0]",Талбай
https://www.unegui.mn/adv/9429388_khotyn-tovd-80m-kv-3-oroo-offis-khudaldana/,Хотын төвд 80 мкв 3 өрөө оффис,"УБ — Сүхбаатар, Сүхбаатар, Хороо 1",Нийтэлсэн: 2025-06-09 17:52,9429388,599 сая ₮,"📍Express Tower-т 80м2 оффис талбай худалдана
▪️Төв шуудангийн баруун хойд талд
▪️15/6 давхарт
▪️М2 7,500,000
▪️ Урагшаа болон баруун харсан цонхтой
▪️ Гэрчилгээ бэлэн",80 м² м²,Ашиглалтад орсон,47.912432 106.921754,80.0,599.0,"(500.0, 1000.0]","(50.0, 100.0]",7.4875,"(5.0, 10.0]",Талбай
https://www.unegui.mn/adv/9412141_chd-suis-n-baruun-tald-nomchyn-orgoo-offis-khudaldana/,"Чд, суис-н баруун талд номчын өргөө оффис","УБ — Чингэлтэй, Чингэлтэй, Хороо 2",Нийтэлсэн: 2025-06-09 16:06,9412141,434 сая ₮,"📍УБ хот, ЧД, СУИС-н баруун талд Номчын өргөө оффист талбай худалдана.
- 83.4м² талбайтай оффис
- СУИС-н баруун талд хотын төвд ААА бүсэд байрлалтай.
- Гаднаа зогсоолтой
- Ресепшнтэй
- Давхартаа нэгдсэн ариун цэврийн өрөөтэй
- Дээрээ оршин суугчидтай тул сургалт, оффис, эмнэлэг, салон гэх мэт ямарч чиглэлээр үйл ажиллагаа явуулах боломжтой
- 2021 онд ашиглалтанд орсон",83 м²,Ашиглалтад орсон,47.917773 106.898907,83.0,434.0,"(300.0, 500.0]","(50.0, 100.0]",5.228915662650603,"(5.0, 10.0]","40, 50 мянгат"
https://www.unegui.mn/adv/9316724_bgd-2-khoroo-baruun-4-zam-grand-plazad-77m2/,"БГД, 2-р хороо Баруун 4 зам Гранд плазад 77 м2","УБ — Баянгол, Баянгол, Хороо 2",Нийтэлсэн: 2025-06-09 13:35,9316724,465.85 сая ₮,"💎БГД 2 хороо Баруун 4 зам Гранд плазад 77м2 оффис худалдана.
➡Үнэ:465.8сая₮
✅Дулаан зогсоолтой- 56сая₮, АЦӨ-тэй,
✅Дээгүүр давхарт, харагдац сайхан.
- Зээлийг өдөрт нь гаргана.",77 м²,Ашиглалтад орсон,47.915765 106.885441,77.0,465.85,"(300.0, 500.0]","(50.0, 100.0]",6.050000000000001,"(5.0, 10.0]",Модны 2
https://www.unegui.mn/adv/9354915_misheel-biznes-tauert-ondor-davkhart-88m2/,Мишээл бизнес тауэрт ариун цэврийн өрөөтэй оффис 88м2 талбай,"УБ — Хан-Уул, Мишээл",Нийтэлсэн: 2025-05-28 09:56,9354915,"617.26 сая ₮
үнэ тохирно","Мишээл Сити төслийн М2 тауэрт өндөр давхарт дотроо Ариун цэврийн өрөөний шугамтай, урагшаа харсан цонхтой, салхивч, эйр кондишн, шал цутгалт, цахилгаан, холбоо дохиоллын бүх ажлыг хийсэн оффис зарна.
Бартерт Toyota Prado 150 /2020-2023 оны/ машин оролцуулна.
510 оффисын нэг болж бизнесээ өргөжүүлж, ирээдүйн үнэ цэнийг мэдрээрэй.",88 м²,Ашиглалтад орсон,47.891921 106.887409,88.0,617.26,"(500.0, 1000.0]","(50.0, 100.0]",7.014318181818182,"(5.0, 10.0]",Мишээл
https://www.unegui.mn/adv/9230089_ikh-8-sharga-93-38m2-offis/,Их 8 шарга 93.38м2 талбай,"УБ — Чингэлтэй, Чингэлтэй, Хороо 2",Нийтэлсэн: 2025-05-21 15:16,9230089,"350 сая ₮
үнэ тохирно",Их 8 шарга оффисын 4 давхарт байрлалтай үйлчилгээний зориулалттай 93.38 м.кв талбай зарна.,93 м²,Ашиглалтад орсон,47.917773 106.898907,93.0,350.0,"(300.0, 500.0]","(50.0, 100.0]",3.763440860215054,"(2.0, 5.0]","40, 50 мянгат"
https://www.unegui.mn/adv/9457144_uniq-center-offis-khudaldana/,Uniq center оффис,"УБ — Хан-Уул, Хан-Уул, Хороо 17",Нийтэлсэн: Өнөөдөр 12:28,9457144,474 сая ₮,"📍Хан-Уул E-mart худалдааны төвийн урд төв зам дагуу UNIQ CENTER -т 65м2 оффисын талбай худалдана.
☎️Үнэ: м2-7.300.000 сая
☎️65м2 - 474.500.000
-4 давхарт
-Зүүн харсан цонхтой
-2 орц гарцтай
-Төв зам дагуу",65 м²,Ашиглалтад орсон,47.8927222013864 106.923521825545,65.0,474.0,"(300.0, 500.0]","(50.0, 100.0]",7.292307692307692,"(5.0, 10.0]",Зайсан хойно
https://www.unegui.mn/adv/8999218_khotyn-tovd-gerege-tauert-135-5-mkv-ofis-khudaldana/,Хотын төвд гэрэгэ тауерт 135.5мкв оффис,"УБ — Сүхбаатар, Сүхбаатар, Хороо 1",Нийтэлсэн: Өнөөдөр 12:19,8999218,"990 сая ₮
үнэ тохирно","Хотын төвд Гэрэгэ тауерт 135.5мкв офис худалдана.
15/3 давхарт | Зүүн болон хойд зүгрүү харсан харагдацтай | 3 тасалгаатай
Нийт үнэ - 990.000.000 | Мкв үнэ - 7.306.000",135 м²,Ашиглалтад орсон,47.912432 106.921754,135.0,990.0,"(500.0, 1000.0]","(100.0, 400.0]",7.333333333333333,"(5.0, 10.0]",Талбай
https://www.unegui.mn/adv/8999119_minister-tower-ub-khotyn-tov-tseg-sukhbaataryn-talbain-urd/,Minister tower уб хотын төв цэг сүхбаатар талбайн урд 117м2 оффис,"УБ — Сүхбаатар, Сүхбаатарын талбай",Нийтэлсэн: Өнөөдөр 12:19,8999119,"14.9 сая ₮
үнэ тохирно","🏙️🏙️🏙️ Minister tower 🏙️🏙️🏙️
Уб хотын төв цэг сүхбаатарын талбайн урд тансаг зэрэглэлийн оффис худалдана.
Мкв нь 14.900.000/нөатгүй/
- 117м2
💎8 давхарт
💎 баруун харсан
💎шангри-ла төв болон цэнтрал тауэрын дунд байрлалтай
💎дэлхийн шилдэг брэндүүдээр тоноглогдсон
💎хотын өнгө төрхийг тольдох үзэмжит харагдацтай",117 м²,Ашиглалтад орсон,47.9188290307491 106.917622814522,117.0,14.9,"(-inf, 15.0]","(100.0, 400.0]",14.9,"(10.0, 15.0]",Талбай
https://www.unegui.mn/adv/9261481_baruun-4-zam-grand-plaza-d-190-7-mkv-offis-talbai-khudaldana/,"Баруун 4 зам, grand plaza- д 190,7 мкв оффис талбай","УБ — Баянгол, Баруун 4 зам",Нийтэлсэн: Өнөөдөр 11:26,9261481,"1.05 Тэрбум ₮
үнэ тохирно","Баруун 4 зам, Grand plaza- д 190,7 мкв оффис талбай худалдана.
- Дээгүүр давхарт
- Урагшаа болон баруун харсан цонхтой
- Дотроо АЦӨ-тэй
- Гэрчилгээ бэлэн
Үнэ: м2-5.5 сая /Нийт-1.049.000.000/",190 м²,Ашиглалтад орсон,47.916677 106.897889,190.0,1050.0,"(1000.0, 5000.0]","(100.0, 400.0]",5.526315789473684,"(5.0, 10.0]",Баруун 4 зам
https://www.unegui.mn/adv/9261490_baruun-4-zam-grand-plaza-d-118-mkv-offis-talbai-khudaldana/,"Баруун 4 зам, grand plaza- д 118 мкв оффис талбай","УБ — Баянгол, Баруун 4 зам",Нийтэлсэн: Өнөөдөр 11:25,9261490,"649 сая ₮
үнэ тохирно","Баруун 4 зам, Grand plaza- д 118 мкв оффис талбай худалдана.
- Дээгүүр давхарт
- Баруун харсан цонхтой
- Дотроо АЦӨ-тэй
- Гэрчилгээ бэлэн
Үнэ: м2-5.5 сая /Нийт 649.000.000/",118 м²,Ашиглалтад орсон,47.916677 106.897889,118.0,649.0,"(500.0, 1000.0]","(100.0, 400.0]",5.5,"(5.0, 10.0]",Баруун 4 зам
https://www.unegui.mn/adv/9458852_baruun-4-zam-gem-palace-offis-talbai/,"Баруун 4 зам, Gem palace-т 63 мкв оффис талбай","УБ — Баянгол, Баруун 4 зам",Нийтэлсэн: Өнөөдөр 11:25,9458852,570 сая ₮,"✨⭐️ #NEW_LIST ⭐️✨
#Баруун_4зам_оффисын_талбай_худалдана
📌Баруун 4 замын Gem palace-д 63,1мкв оффис, үйлчилгээний талбай худалдана.
💰570 сая
✔️Оффис болон үйлчилгээний талбайгаар ашиглах боломжтой
✔️Урагш, зүүн харсан цонхтой
✔️ Бартер сонсоно",63 м²,Ашиглалтад орсон,47.916677 106.897889,63.0,570.0,"(500.0, 1000.0]","(50.0, 100.0]",9.047619047619047,"(5.0, 10.0]",Баруун 4 зам
